names,prices,links,amount,ratings,locations 
Sét áo khủng long like you + quần ống rộng cạp cao,62.000,https://shopee.vn/S%C3%A9t-%C3%A1o-kh%E1%BB%A7ng-long-like-you-qu%E1%BA%A7n-%E1%BB%91ng-r%E1%BB%99ng-c%E1%BA%A1p-cao-i.14889238.6236899569?sp_atk=61101274-0fe7-4668-a4d4-c8f021b62187&xptdk=61101274-0fe7-4668-a4d4-c8f021b62187,658,4.7,Nam Định
"ĐỒ BỘ BA LỖ USA NAM, SET ĐỒ BỘ CHẤT VẢI SIÊU THOÁNG MÁT HOT TREND - DUBATI FASHION",40.000,https://shopee.vn/%C4%90%E1%BB%92-B%E1%BB%98-BA-L%E1%BB%96-USA-NAM-SET-%C4%90%E1%BB%92-B%E1%BB%98-CH%E1%BA%A4T-V%E1%BA%A2I-SI%C3%8AU-THO%C3%81NG-M%C3%81T-HOT-TREND-DUBATI-FASHION-i.88972759.8370580859?sp_atk=e1957f48-1f1b-4232-8b10-f5868198eb40&xptdk=e1957f48-1f1b-4232-8b10-f5868198eb40,3100,4.2,TP. Hồ Chí Minh
Bộ Đồ Thể Thao Họa Tiết Hoạt Hình Haikyuu Karasuno,164.000,https://shopee.vn/B%E1%BB%99-%C4%90%E1%BB%93-Th%E1%BB%83-Thao-H%E1%BB%8Da-Ti%E1%BA%BFt-Ho%E1%BA%A1t-H%C3%ACnh-Haikyuu-Karasuno-i.254592742.7641583298?sp_atk=469ab2f6-4e60-4571-b5ac-ea16840938aa&xptdk=469ab2f6-4e60-4571-b5ac-ea16840938aa,2800,4.9,Nước ngoài
UMEKO Set Sketcher Unisex Gồm Áo Phông Oversize Tay Lỡ Và Quần Jean Ống Rộng Form Suông Túi Hộp Phối Đai Dây Cá Tính,229.000,https://shopee.vn/UMEKO-Set-Sketcher-Unisex-G%E1%BB%93m-%C3%81o-Ph%C3%B4ng-Oversize-Tay-L%E1%BB%A1-V%C3%A0-Qu%E1%BA%A7n-Jean-%E1%BB%90ng-R%E1%BB%99ng-Form-Su%C3%B4ng-T%C3%BAi-H%E1%BB%99p-Ph%E1%BB%91i-%C4%90ai-D%C3%A2y-C%C3%A1-T%C3%ADnh-i.966423915.22967748623?sp_atk=31cdeba3-3da4-46dc-abf4-641f879b3c24&xptdk=31cdeba3-3da4-46dc-abf4-641f879b3c24,436,4.9,TP. Hồ Chí Minh
"Bộ Thể Thao Nam Nữ Ba Lỗ Mặc Nhà Chất Tổ Ong, Bộ Đồ Nam Trẻ Trung Mặc Thoải Mái BO11 - MINHSTORE",108.000,https://shopee.vn/B%E1%BB%99-Th%E1%BB%83-Thao-Nam-N%E1%BB%AF-Ba-L%E1%BB%97-M%E1%BA%B7c-Nh%C3%A0-Ch%E1%BA%A5t-T%E1%BB%95-Ong-B%E1%BB%99-%C4%90%E1%BB%93-Nam-Tr%E1%BA%BB-Trung-M%E1%BA%B7c-Tho%E1%BA%A3i-M%C3%A1i-BO11-MINHSTORE-i.328273016.22642650700?sp_atk=6beb1055-2680-4c9f-8e00-0dfae88e14c7&xptdk=6beb1055-2680-4c9f-8e00-0dfae88e14c7,820,4.8,Hà Nội
Đồ bộ nam in hình gấu SOZO áo thun nam và quần short đùi form rộng - SET NAM 220,79.000,https://shopee.vn/%C4%90%E1%BB%93-b%E1%BB%99-nam-in-h%C3%ACnh-g%E1%BA%A5u-SOZO-%C3%A1o-thun-nam-v%C3%A0-qu%E1%BA%A7n-short-%C4%91%C3%B9i-form-r%E1%BB%99ng-SET-NAM-220-i.423720113.21855318400?sp_atk=6ea4c83a-85c6-414a-9d63-86700aa50303&xptdk=6ea4c83a-85c6-414a-9d63-86700aa50303,826,4.0,Hà Nội
"bộ cộc tay nam , bộ thể thao nam đủ sz từ 40kg đến 100kg",96.850,https://shopee.vn/b%E1%BB%99-c%E1%BB%99c-tay-nam-b%E1%BB%99-th%E1%BB%83-thao-nam-%C4%91%E1%BB%A7-sz-t%E1%BB%AB-40kg-%C4%91%E1%BA%BFn-100kg-i.170921368.24652487512?sp_atk=a4c85331-1f7d-47bc-9f8f-9f75d853d4ba&xptdk=a4c85331-1f7d-47bc-9f8f-9f75d853d4ba,837,4.4,Nam Định
SET BỘ THỜI TRANG QUẦN ỐNG RỘNG PHỐI ÁO CỔ SƠ MI SIÊU DỄ THƯƠNG,72.200,https://shopee.vn/SET-B%E1%BB%98-TH%E1%BB%9CI-TRANG-QU%E1%BA%A6N-%E1%BB%90NG-R%E1%BB%98NG-PH%E1%BB%90I-%C3%81O-C%E1%BB%94-S%C6%A0-MI-SI%C3%8AU-D%E1%BB%84-TH%C6%AF%C6%A0NG-i.58206986.22965661738?sp_atk=95824c9e-5634-4645-8fcd-68c8577d8afa&xptdk=95824c9e-5634-4645-8fcd-68c8577d8afa,5800,4.7,TP. Hồ Chí Minh
SET BỘ LỬNG BÈO COTTON MẶC NHÀBLUNG,67.500,https://shopee.vn/SET-B%E1%BB%98-L%E1%BB%ACNG-B%C3%88O-COTTON-M%E1%BA%B6C-NH%C3%80BLUNG-i.399401988.9623292198?sp_atk=8cb55c82-7a80-43f0-bd69-e586b0911134&xptdk=8cb55c82-7a80-43f0-bd69-e586b0911134,3300,4.6,TP. Hồ Chí Minh
Đồ bộ nữ mặc nhà quần đùi hoạt hình bigsize chất thun sữa mỏng,55.000,https://shopee.vn/%C4%90%E1%BB%93-b%E1%BB%99-n%E1%BB%AF-m%E1%BA%B7c-nh%C3%A0-qu%E1%BA%A7n-%C4%91%C3%B9i-ho%E1%BA%A1t-h%C3%ACnh-bigsize-ch%E1%BA%A5t-thun-s%E1%BB%AFa-m%E1%BB%8Fng-i.38223928.15898102544?sp_atk=edaa8c9e-15de-440f-80e2-a597aeabfc82&xptdk=edaa8c9e-15de-440f-80e2-a597aeabfc82,3100,4.6,TP. Hồ Chí Minh
SET BỘ THỜI TRANG QUẦN ỐNG RỘNG PHỐI ÁO CỔ SƠ MI SIÊU DỄ THƯƠNG,72.200,https://shopee.vn/SET-B%E1%BB%98-TH%E1%BB%9CI-TRANG-QU%E1%BA%A6N-%E1%BB%90NG-R%E1%BB%98NG-PH%E1%BB%90I-%C3%81O-C%E1%BB%94-S%C6%A0-MI-SI%C3%8AU-D%E1%BB%84-TH%C6%AF%C6%A0NG-i.58206986.22965661738?sp_atk=61a6bf8a-03fd-49e7-8ef2-5573d99bdd32&xptdk=61a6bf8a-03fd-49e7-8ef2-5573d99bdd32,5800,4.7,TP. Hồ Chí Minh
"bộ cộc tay nam , bộ thể thao nam đủ sz từ 40kg đến 100kg",96.850,https://shopee.vn/b%E1%BB%99-c%E1%BB%99c-tay-nam-b%E1%BB%99-th%E1%BB%83-thao-nam-%C4%91%E1%BB%A7-sz-t%E1%BB%AB-40kg-%C4%91%E1%BA%BFn-100kg-i.170921368.24652487512?sp_atk=40fde746-54f2-4cb5-b162-4aa365152a9d&xptdk=40fde746-54f2-4cb5-b162-4aa365152a9d,837,4.4,Nam Định
Đồ bộ nam hè FREESHIP Set đồ thể thao nam mặc nhà Phối màu đẹp chất thun thoáng mát mẫu mới,25.920,https://shopee.vn/%C4%90%E1%BB%93-b%E1%BB%99-nam-h%C3%A8-FREESHIP-Set-%C4%91%E1%BB%93-th%E1%BB%83-thao-nam-m%E1%BA%B7c-nh%C3%A0-Ph%E1%BB%91i-m%C3%A0u-%C4%91%E1%BA%B9p-ch%E1%BA%A5t-thun-tho%C3%A1ng-m%C3%A1t-m%E1%BA%ABu-m%E1%BB%9Bi-i.193863118.16975308490?sp_atk=072f72d7-047a-404a-8490-d9af56132734&xptdk=072f72d7-047a-404a-8490-d9af56132734,337,4.5,TP. Hồ Chí Minh
SET BỘ THUN TĂM LẠNH ỐNG RỘNG SUÔNG ĐI CHƠI ÁO THUN IN CHỮ ĐI HỌC ĐI LÀM ĐI CHƠI-INCHU,99.000,https://shopee.vn/SET-B%E1%BB%98-THUN-T%C4%82M-L%E1%BA%A0NH-%E1%BB%90NG-R%E1%BB%98NG-SU%C3%94NG-%C4%90I-CH%C6%A0I-%C3%81O-THUN-IN-CH%E1%BB%AE-%C4%90I-H%E1%BB%8CC-%C4%90I-L%C3%80M-%C4%90I-CH%C6%A0I-INCHU-i.62557306.17399136543?sp_atk=b29faffb-56ef-47c7-88ad-fdb6a31a007a&xptdk=b29faffb-56ef-47c7-88ad-fdb6a31a007a,933,4.8,TP. Hồ Chí Minh
Set bộ đùi chất cotton su form rộng mặc nhà cho nữ rẻ đẹp đơn giản mùa hè bigsize 40-75kg in chữ ngang,59.500,https://shopee.vn/Set-b%E1%BB%99-%C4%91%C3%B9i-ch%E1%BA%A5t-cotton-su-form-r%E1%BB%99ng-m%E1%BA%B7c-nh%C3%A0-cho-n%E1%BB%AF-r%E1%BA%BB-%C4%91%E1%BA%B9p-%C4%91%C6%A1n-gi%E1%BA%A3n-m%C3%B9a-h%C3%A8-bigsize-40-75kg-in-ch%E1%BB%AF-ngang-i.997583528.23067222217?sp_atk=e41ed561-68e0-4fa8-9869-d060420de2b3&xptdk=e41ed561-68e0-4fa8-9869-d060420de2b3,1700,4.3,Thanh Hóa
Bô lửng phối màu thêu chữ cao cấp loại 1,125.000,https://shopee.vn/B%C3%B4-l%E1%BB%ADng-ph%E1%BB%91i-m%C3%A0u-th%C3%AAu-ch%E1%BB%AF-cao-c%E1%BA%A5p-lo%E1%BA%A1i-1-i.828619679.22038734345?sp_atk=227736ea-68ad-4a73-9872-1ceb6e883a2d&xptdk=227736ea-68ad-4a73-9872-1ceb6e883a2d,3400,4.8,Hưng Yên
Bộ Đồ Thể Thao Họa Tiết Hoạt Hình Haikyuu Karasuno,164.000,https://shopee.vn/B%E1%BB%99-%C4%90%E1%BB%93-Th%E1%BB%83-Thao-H%E1%BB%8Da-Ti%E1%BA%BFt-Ho%E1%BA%A1t-H%C3%ACnh-Haikyuu-Karasuno-i.254592742.7641583298?sp_atk=89a4ec17-177e-45b3-bb92-3ddee8869110&xptdk=89a4ec17-177e-45b3-bb92-3ddee8869110,2800,4.9,Nước ngoài
Set bộ áo polo mix quần V,29.000,https://shopee.vn/Set-b%E1%BB%99-%C3%A1o-polo-mix-qu%E1%BA%A7n-V-i.557712492.14587768248?sp_atk=6dbb076d-eec7-4157-8fb8-e105e4048dce&xptdk=6dbb076d-eec7-4157-8fb8-e105e4048dce,2800,4.5,Thanh Hóa
"ĐỒ BỘ GẤU TRÚC PANDA ĐỒ BỘ NAM NỮ, ĐỒ BỘ TẬP GYM MANG Ở NHÀ VÀ ĐI CHƠI XỊN SÒ CAO CẤP- DUBATI FASHION",40.000,https://shopee.vn/%C4%90%E1%BB%92-B%E1%BB%98-G%E1%BA%A4U-TR%C3%9AC-PANDA-%C4%90%E1%BB%92-B%E1%BB%98-NAM-N%E1%BB%AE-%C4%90%E1%BB%92-B%E1%BB%98-T%E1%BA%ACP-GYM-MANG-%E1%BB%9E-NH%C3%80-V%C3%80-%C4%90I-CH%C6%A0I-X%E1%BB%8AN-S%C3%92-CAO-C%E1%BA%A4P-DUBATI-FASHION-i.88972759.18502267643?sp_atk=74c9acfd-8788-455f-9bfe-395dd2ab102b&xptdk=74c9acfd-8788-455f-9bfe-395dd2ab102b,1200,4.2,TP. Hồ Chí Minh
Sét bộ thời trang nữ mặc đi chơi áo chất thun gân áo thun kiểu sang chảnh mix quần cotton lạnh xếp ly thả dây MTB,132.050,https://shopee.vn/S%C3%A9t-b%E1%BB%99-th%E1%BB%9Di-trang-n%E1%BB%AF-m%E1%BA%B7c-%C4%91i-ch%C6%A1i-%C3%A1o-ch%E1%BA%A5t-thun-g%C3%A2n-%C3%A1o-thun-ki%E1%BB%83u-sang-ch%E1%BA%A3nh-mix-qu%E1%BA%A7n-cotton-l%E1%BA%A1nh-x%E1%BA%BFp-ly-th%E1%BA%A3-d%C3%A2y-MTB-i.15411530.20383785477?sp_atk=24ed5d08-7dc4-4987-89c2-f800ef231c1c&xptdk=24ed5d08-7dc4-4987-89c2-f800ef231c1c,223,4.7,TP. Hồ Chí Minh
Bộ Đồ Nam Nữ Unisex Mùa Hè Tay Lỡ Cổ Tròn Họa Tiết Loang Vẩy Sơn Hot Trend Mixxno.1 QA NAM 104,79.000,https://shopee.vn/B%E1%BB%99-%C4%90%E1%BB%93-Nam-N%E1%BB%AF-Unisex-M%C3%B9a-H%C3%A8-Tay-L%E1%BB%A1-C%E1%BB%95-Tr%C3%B2n-H%E1%BB%8Da-Ti%E1%BA%BFt-Loang-V%E1%BA%A9y-S%C6%A1n-Hot-Trend-Mixxno.1-QA-NAM-104-i.10916771.11078841404?sp_atk=38349c40-6630-494a-921d-6f4ffcd55876&xptdk=38349c40-6630-494a-921d-6f4ffcd55876,557,4.7,Hà Nội
DIDIKA Bộ Áo Thun Ngắn Tay + Quần Short Thể Thao Ống Rộng Nhuộm Màu Thời Trang Mùa Hè Cho Nữ,89.900,https://shopee.vn/DIDIKA-B%E1%BB%99-%C3%81o-Thun-Ng%E1%BA%AFn-Tay-Qu%E1%BA%A7n-Short-Th%E1%BB%83-Thao-%E1%BB%90ng-R%E1%BB%99ng-Nhu%E1%BB%99m-M%C3%A0u-Th%E1%BB%9Di-Trang-M%C3%B9a-H%C3%A8-Cho-N%E1%BB%AF-i.619027730.21334059114?sp_atk=e42022b6-2921-49a1-88a7-e999bb3651cd&xptdk=e42022b6-2921-49a1-88a7-e999bb3651cd,7100,4.2,Nước ngoài
"Áo, Quần Cầu Lông Victor Chuyên Nghiệp Sử Dụng Trong Thi Đấu Cầu Lông M3S98",59.000,https://shopee.vn/%C3%81o-Qu%E1%BA%A7n-C%E1%BA%A7u-L%C3%B4ng-Victor-Chuy%C3%AAn-Nghi%E1%BB%87p-S%E1%BB%AD-D%E1%BB%A5ng-Trong-Thi-%C4%90%E1%BA%A5u-C%E1%BA%A7u-L%C3%B4ng-M3S98-i.840800604.22976036870?sp_atk=c1bad25a-57ba-4685-9080-452c644febab&xptdk=c1bad25a-57ba-4685-9080-452c644febab,2600,4.9,Bắc Ninh
"Đồ Bộ Nam, Set Thể Thao In Chữ Pikachu, Đồ Bộ Có nón Hot mùa hè mùa đông - Áo Hoodie Kèm Quần short Đùi Thun Xốp Mè",41.358,https://shopee.vn/%C4%90%E1%BB%93-B%E1%BB%99-Nam-Set-Th%E1%BB%83-Thao-In-Ch%E1%BB%AF-Pikachu-%C4%90%E1%BB%93-B%E1%BB%99-C%C3%B3-n%C3%B3n-Hot-m%C3%B9a-h%C3%A8-m%C3%B9a-%C4%91%C3%B4ng-%C3%81o-Hoodie-K%C3%A8m-Qu%E1%BA%A7n-short-%C4%90%C3%B9i-Thun-X%E1%BB%91p-M%C3%A8-i.193863118.22426459271?sp_atk=becbe2c2-5408-4245-8970-634ea83d1fcf&xptdk=becbe2c2-5408-4245-8970-634ea83d1fcf,437,4.5,TP. Hồ Chí Minh
Set bộ đùi chất cotton su phom rộng mặc nhà cho nữ rẻ đẹp đơn giản mùa hè bigsize 40-75kg- in gấu nâu,59.500,https://shopee.vn/Set-b%E1%BB%99-%C4%91%C3%B9i-ch%E1%BA%A5t-cotton-su-phom-r%E1%BB%99ng-m%E1%BA%B7c-nh%C3%A0-cho-n%E1%BB%AF-r%E1%BA%BB-%C4%91%E1%BA%B9p-%C4%91%C6%A1n-gi%E1%BA%A3n-m%C3%B9a-h%C3%A8-bigsize-40-75kg-in-g%E1%BA%A5u-n%C3%A2u-i.997583528.22346360072?sp_atk=4569962e-32a1-4aef-8f2c-85802a1397a2&xptdk=4569962e-32a1-4aef-8f2c-85802a1397a2,1500,4.6,Thanh Hóa
"[ Giảm 10 % ]ĐỒ BỘ TRÁI CÂY ĐI BIỂN NHÓM, GIA ĐÌNH ĐỦ SIZE NAM NỮ",71.250,https://shopee.vn/-Gi%E1%BA%A3m-10-%C4%90%E1%BB%92-B%E1%BB%98-TR%C3%81I-C%C3%82Y-%C4%90I-BI%E1%BB%82N-NH%C3%93M-GIA-%C4%90%C3%8CNH-%C4%90%E1%BB%A6-SIZE-NAM-N%E1%BB%AE-i.14003688.2283195939?sp_atk=a60214bc-74a8-4277-b8b7-47d140d8eade&xptdk=a60214bc-74a8-4277-b8b7-47d140d8eade,21300,4.9,TP. Hồ Chí Minh
Set bộ vạt bầu phối quần ống suông thời trang_SPNT_129,76.300,https://shopee.vn/Set-b%E1%BB%99-v%E1%BA%A1t-b%E1%BA%A7u-ph%E1%BB%91i-qu%E1%BA%A7n-%E1%BB%91ng-su%C3%B4ng-th%E1%BB%9Di-trang_SPNT_129-i.88834918.22282436038?sp_atk=d261a017-cdee-4806-b45b-770ca594c22e&xptdk=d261a017-cdee-4806-b45b-770ca594c22e,965,4.8,TP. Hồ Chí Minh
Đồ bộ nam in hình gấu SOZO áo thun nam và quần short đùi form rộng - SET NAM 220,79.000,https://shopee.vn/%C4%90%E1%BB%93-b%E1%BB%99-nam-in-h%C3%ACnh-g%E1%BA%A5u-SOZO-%C3%A1o-thun-nam-v%C3%A0-qu%E1%BA%A7n-short-%C4%91%C3%B9i-form-r%E1%BB%99ng-SET-NAM-220-i.423720113.21855318400?sp_atk=5ac4af2d-a55b-477b-a031-f75d8d7590d9&xptdk=5ac4af2d-a55b-477b-a031-f75d8d7590d9,826,4.0,Hà Nội
Áo phông gấu nghiêng đầu+quần đùi viền LN11,50.000,https://shopee.vn/%C3%81o-ph%C3%B4ng-g%E1%BA%A5u-nghi%C3%AAng-%C4%91%E1%BA%A7u-qu%E1%BA%A7n-%C4%91%C3%B9i-vi%E1%BB%81n-LN11-i.14889238.9648368450?sp_atk=a50d52c6-fb3d-49b3-a1fe-6ffd343c21f6&xptdk=a50d52c6-fb3d-49b3-a1fe-6ffd343c21f6,482,4.5,Nam Định
SET ĐỒ BỘ THỜI TRANG NỮ ÁO CỔ TRÒN SỌC KÈM QUẦN ỐNG SUÔNG-CHÁT THUN GÂN TĂM DÀNH CHO HOẠT HOẠT ĐỘNG.HTVC,99.000,https://shopee.vn/SET-%C4%90%E1%BB%92-B%E1%BB%98-TH%E1%BB%9CI-TRANG-N%E1%BB%AE-%C3%81O-C%E1%BB%94-TR%C3%92N-S%E1%BB%8CC-K%C3%88M-QU%E1%BA%A6N-%E1%BB%90NG-SU%C3%94NG-CH%C3%81T-THUN-G%C3%82N-T%C4%82M-D%C3%80NH-CHO-HO%E1%BA%A0T-HO%E1%BA%A0T-%C4%90%E1%BB%98NG.HTVC-i.894869799.25659027161?sp_atk=90d7ea73-13bd-410b-bc77-6cb2c3a6739f&xptdk=90d7ea73-13bd-410b-bc77-6cb2c3a6739f,29,4.7,TP. Hồ Chí Minh
"Sét Thể Thao ,Set Đồ Nữ Cộc Tay Quần Short Đùi 3 Sọc D- Licheng light Form Rông Ulzzang ,Khohangchuyendosi",98.000,https://shopee.vn/S%C3%A9t-Th%E1%BB%83-Thao-Set-%C4%90%E1%BB%93-N%E1%BB%AF-C%E1%BB%99c-Tay-Qu%E1%BA%A7n-Short-%C4%90%C3%B9i-3-S%E1%BB%8Dc-D-Licheng-light-Form-R%C3%B4ng-Ulzzang-Khohangchuyendosi-i.77681499.9675883418?sp_atk=409805bb-6cf0-4683-a9a0-31457dda3aae&xptdk=409805bb-6cf0-4683-a9a0-31457dda3aae,10200,4.2,Hà Nội
Set Bộ Thể Thao Nữ Áo Phông Thụng Tay Lỡ Mix Quần Suông Dài Ống Rộng Phối 3 Sọc Freesize - CHP M00,32.400,https://shopee.vn/Set-B%E1%BB%99-Th%E1%BB%83-Thao-N%E1%BB%AF-%C3%81o-Ph%C3%B4ng-Th%E1%BB%A5ng-Tay-L%E1%BB%A1-Mix-Qu%E1%BA%A7n-Su%C3%B4ng-D%C3%A0i-%E1%BB%90ng-R%E1%BB%99ng-Ph%E1%BB%91i-3-S%E1%BB%8Dc-Freesize-CHP-M00-i.87873039.18181522981?sp_atk=baf023b1-6646-4efa-9e20-cc9423eaee05&xptdk=baf023b1-6646-4efa-9e20-cc9423eaee05,1500,4.3,TP. Hồ Chí Minh
"(Rẻ vô địch - tổng kho HCM) bộ chuối vàng đi biển, team - bộ hoa quả, trái cây big size- chuyên sỉ lẻ - nhuhuyen shop",27.900,https://shopee.vn/(R%E1%BA%BB-v%C3%B4-%C4%91%E1%BB%8Bch-t%E1%BB%95ng-kho-HCM)-b%E1%BB%99-chu%E1%BB%91i-v%C3%A0ng-%C4%91i-bi%E1%BB%83n-team-b%E1%BB%99-hoa-qu%E1%BA%A3-tr%C3%A1i-c%C3%A2y-big-size-chuy%C3%AAn-s%E1%BB%89-l%E1%BA%BB-nhuhuyen-shop-i.135168181.3128319317?sp_atk=1a49031c-6e20-4e50-b445-b73d28a19bbf&xptdk=1a49031c-6e20-4e50-b445-b73d28a19bbf,4100,4.9,TP. Hồ Chí Minh
Đồ bộ nam hè FREESHIP Set đồ thể thao nam mặc nhà mẫu Mũi Tên đẹp chất thun thoáng mát mẫu mới 2022,59.000,https://shopee.vn/%C4%90%E1%BB%93-b%E1%BB%99-nam-h%C3%A8-FREESHIP-Set-%C4%91%E1%BB%93-th%E1%BB%83-thao-nam-m%E1%BA%B7c-nh%C3%A0-m%E1%BA%ABu-M%C5%A9i-T%C3%AAn-%C4%91%E1%BA%B9p-ch%E1%BA%A5t-thun-tho%C3%A1ng-m%C3%A1t-m%E1%BA%ABu-m%E1%BB%9Bi-2022-i.49800273.8667718466?sp_atk=c6ddd8a8-5028-4219-a96c-87ed797518ed&xptdk=c6ddd8a8-5028-4219-a96c-87ed797518ed,3900,4.8,TP. Hồ Chí Minh
Bộ Đồ Ngủ 2 Món In Họa Tiết Hoạt Hình Nhiều Màu Sắc Thời Trang Mùa Hè Cho Nữ Size M-5XL,94.000,https://shopee.vn/B%E1%BB%99-%C4%90%E1%BB%93-Ng%E1%BB%A7-2-M%C3%B3n-In-H%E1%BB%8Da-Ti%E1%BA%BFt-Ho%E1%BA%A1t-H%C3%ACnh-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-Th%E1%BB%9Di-Trang-M%C3%B9a-H%C3%A8-Cho-N%E1%BB%AF-Size-M-5XL-i.1010661137.23644879813?sp_atk=eea2d6ea-224b-4eec-bca1-da5632656dc8&xptdk=eea2d6ea-224b-4eec-bca1-da5632656dc8,1800,4.6,Nước ngoài
"Set đồ nam nữ form rộng unisex, áo polo khóa kéo kèm quần short đùi thêu logo chất liệu cotton tổ ong nhiều màu",90.000,https://shopee.vn/Set-%C4%91%E1%BB%93-nam-n%E1%BB%AF-form-r%E1%BB%99ng-unisex-%C3%A1o-polo-kh%C3%B3a-k%C3%A9o-k%C3%A8m-qu%E1%BA%A7n-short-%C4%91%C3%B9i-th%C3%AAu-logo-ch%E1%BA%A5t-li%E1%BB%87u-cotton-t%E1%BB%95-ong-nhi%E1%BB%81u-m%C3%A0u-i.305041920.20904955764?sp_atk=5547924b-0c85-4879-9a37-f0a5da594d2a&xptdk=5547924b-0c85-4879-9a37-f0a5da594d2a,21400,4.7,Hà Nội
[ Rẻ vô địch ] Set bộ đùi chất cotton su form rộng tay lỡ - Adi dát,55.000,https://shopee.vn/-R%E1%BA%BB-v%C3%B4-%C4%91%E1%BB%8Bch-Set-b%E1%BB%99-%C4%91%C3%B9i-ch%E1%BA%A5t-cotton-su-form-r%E1%BB%99ng-tay-l%E1%BB%A1-Adi-d%C3%A1t-i.557712492.23168061419?sp_atk=c70b4d20-b120-4b4e-8f8a-dfe34648ee1e&xptdk=c70b4d20-b120-4b4e-8f8a-dfe34648ee1e,547,4.3,Thanh Hóa
M57 - BỘ MANCHESTER UNITED - QUẦN ÁO THỂ THAO LONG THANH,31.000,https://shopee.vn/M57-B%E1%BB%98-MANCHESTER-UNITED-QU%E1%BA%A6N-%C3%81O-TH%E1%BB%82-THAO-LONG-THANH-i.506013738.13798444124?sp_atk=22b21c3e-cdb4-40bf-871f-c65a1d9b7048&xptdk=22b21c3e-cdb4-40bf-871f-c65a1d9b7048,18900,4.9,TP. Hồ Chí Minh
"Đồ Bộ Nam Mùa Hè Cao Cấp Áo Nam Anger ""Quần sort UNISEX"" Chất Thun Cotton Cao Cấp HD Shop .Mã Anger",69.000,https://shopee.vn/%C4%90%C3%B4%CC%80-B%C3%B4%CC%A3-Nam-Mu%CC%80a-He%CC%80-Cao-C%C3%A2%CC%81p-A%CC%81o-Nam-Anger-Qu%E1%BA%A7n-sort-UNISEX-Ch%C3%A2%CC%81t-Thun-Cotton-Cao-C%C3%A2%CC%81p-HD-Shop-.Ma%CC%83-Anger-i.274021079.4292066537?sp_atk=d075bec8-5b93-4c2b-9ff5-e67a9ff950d8&xptdk=d075bec8-5b93-4c2b-9ff5-e67a9ff950d8,2600,4.4,Nam Định
[ Ret vô địch ] Set bộ áo thun gấu mix quần kaki ống rộng,75.000,https://shopee.vn/-Ret-v%C3%B4-%C4%91%E1%BB%8Bch-Set-b%E1%BB%99-%C3%A1o-thun-g%E1%BA%A5u-mix-qu%E1%BA%A7n-kaki-%E1%BB%91ng-r%E1%BB%99ng-i.259496548.18204568801?sp_atk=f794d6ee-4ca7-4cef-840e-3c616f5e6d6f&xptdk=f794d6ee-4ca7-4cef-840e-3c616f5e6d6f,2500,4.4,Thanh Hóa
Set bộ đùi chất cotton su form rộng mặc nhà cho nữ rẻ đẹp đơn giản mùa hè bigsize 40-75kg in chữ E,59.900,https://shopee.vn/Set-b%E1%BB%99-%C4%91%C3%B9i-ch%E1%BA%A5t-cotton-su-form-r%E1%BB%99ng-m%E1%BA%B7c-nh%C3%A0-cho-n%E1%BB%AF-r%E1%BA%BB-%C4%91%E1%BA%B9p-%C4%91%C6%A1n-gi%E1%BA%A3n-m%C3%B9a-h%C3%A8-bigsize-40-75kg-in-ch%E1%BB%AF-E-i.997583528.19194840269?sp_atk=a8f0865f-c2c6-4e9e-88aa-dc6d1cfdc7c9&xptdk=a8f0865f-c2c6-4e9e-88aa-dc6d1cfdc7c9,1400,4.1,Thanh Hóa
"Set bộ mặc nhà họat hình Báo Hồng Phom Rộng cho mẹ và bé (trai, gái) chất thun mịn mát co giãn thoải mái ❤ DBRBD",45.900,https://shopee.vn/Set-b%E1%BB%99-m%E1%BA%B7c-nh%C3%A0-h%E1%BB%8Dat-h%C3%ACnh-B%C3%A1o-H%E1%BB%93ng-Phom-R%E1%BB%99ng-cho-m%E1%BA%B9-v%C3%A0-b%C3%A9-(trai-g%C3%A1i)-ch%E1%BA%A5t-thun-m%E1%BB%8Bn-m%C3%A1t-co-gi%C3%A3n-tho%E1%BA%A3i-m%C3%A1i-%E2%9D%A4-DBRBD-i.582944619.13563021492?sp_atk=a7c05613-b26d-45fa-a6f4-2f37b3b165e3&xptdk=a7c05613-b26d-45fa-a6f4-2f37b3b165e3,1900,4.6,Cần Thơ
Đồ thể thao nữ ESHOP bộ quần ngố lửng mặc nhà bigsize thun cotton trung niên đẹp dễ thương mùa hè co giãn AD15,40.000,https://shopee.vn/%C4%90%E1%BB%93-th%E1%BB%83-thao-n%E1%BB%AF-ESHOP-b%E1%BB%99-qu%E1%BA%A7n-ng%E1%BB%91-l%E1%BB%ADng-m%E1%BA%B7c-nh%C3%A0-bigsize-thun-cotton-trung-ni%C3%AAn-%C4%91%E1%BA%B9p-d%E1%BB%85-th%C6%B0%C6%A1ng-m%C3%B9a-h%C3%A8-co-gi%C3%A3n-AD15-i.34129003.13647630958?sp_atk=0c61ff03-8a72-468a-a3aa-6a9233d0110d&xptdk=0c61ff03-8a72-468a-a3aa-6a9233d0110d,3600,4.8,TP. Hồ Chí Minh
